Generations,MaxFitness,MinFitness,MeanFitness,StdFitness,MaxLinks,MinLinks,MeanLinks,Best_Bot_Fit,Best_Bot_Link,Best_Bot_Distance_to_Peak
639,-4.491736365460567,-7.609970980823726,-5.52836590497936,0.7068316076436845,15,5,8.0,-4.491736365460567,9,9.179937589609596
640,-4.491736365460567,-7.639345385673226,-5.556069966980807,0.7463119346080054,13,5,8.0,-4.491736365460567,9,9.179937589609596
641,-4.491736365460567,-7.384004674850857,-5.503003934765607,0.6917728636895855,15,5,8.0,-4.491736365460567,9,9.179937589609596
642,-4.491736365460567,-7.628306705483919,-5.529567179339418,0.7104596387468504,13,5,8.0,-4.491736365460567,9,9.179937589609596
643,-4.491736365460567,-7.0447160452750035,-5.6490686683664135,0.698124334971516,17,5,8.0,-4.491736365460567,9,9.179937589609596
644,-4.491736365460567,-7.359296791369425,-5.46943280993971,0.6776248517479329,13,5,8.0,-4.491736365460567,9,9.179937589609596
645,-4.491736365460567,-7.591624598224511,-5.471408789376557,0.6970501894080767,15,5,8.0,-4.491736365460567,9,9.179937589609596
646,-4.491736365460567,-7.625420526883721,-5.435038165135038,0.6019354484475252,17,5,8.0,-4.491736365460567,9,9.179937589609596
647,-4.491736365460567,-7.625420526883721,-5.512336898941831,0.7003257853152501,13,5,8.0,-4.491736365460567,9,9.179937589609596
648,-4.491736365460567,-7.74467768174729,-5.684194737445356,0.7961252316510599,15,5,8.0,-4.491736365460567,9,9.179937589609596
649,-4.491736365460567,-7.6138812078936455,-5.6068301658461674,0.7737389497425837,19,5,8.0,-4.491736365460567,9,9.179937589609596
650,-4.491736365460567,-7.404013454852232,-5.505184444257851,0.7163608333821688,13,5,8.0,-4.491736365460567,9,9.179937589609596
651,-4.491736365460567,-7.639612741229849,-5.678575502836375,0.7986367833280036,11,5,8.0,-4.491736365460567,9,9.179937589609596
652,-4.491736365460567,-7.505540233239488,-5.573414521696657,0.7323028286367211,15,5,8.0,-4.491736365460567,9,9.179937589609596
653,-4.491736365460567,-7.580534442450709,-5.486076708889447,0.7007854637960284,13,7,8.0,-4.491736365460567,9,9.179937589609596
654,-4.491736365460567,-7.42017027824895,-5.5560430749078735,0.7132421347367246,15,5,8.0,-4.491736365460567,9,9.179937589609596
655,-4.491736365460567,-7.639895791407891,-5.54388668259876,0.6778642542386845,17,5,8.0,-4.491736365460567,9,9.179937589609596
656,-4.491736365460567,-7.381483533002735,-5.446977939993861,0.6760769218635694,17,5,8.0,-4.491736365460567,9,9.179937589609596
657,-4.491736365460567,-7.779975990984188,-5.575110766905319,0.7017482155879546,15,5,8.0,-4.491736365460567,9,9.179937589609596
658,-4.491736365460567,-7.91653028640667,-5.5048736704350105,0.7704560072093398,15,5,8.0,-4.491736365460567,9,9.179937589609596
659,-4.491736365460567,-7.799307919096677,-5.57384785124054,0.7998042900822001,15,5,8.0,-4.491736365460567,9,9.179937589609596
660,-4.491736365460567,-7.68316855142372,-5.496660398971076,0.7993540710424556,17,5,8.0,-4.491736365460567,9,9.179937589609596
661,-4.491736365460567,-7.636327199853242,-5.597816215271539,0.7912508856410547,21,5,8.0,-4.491736365460567,9,9.179937589609596
662,-4.491736365460567,-7.351462954625089,-5.5103194785866325,0.7035660123658466,17,5,8.0,-4.491736365460567,9,9.179937589609596
663,-4.491736365460567,-7.89329413112655,-5.485108119979879,0.748631671930107,15,5,8.0,-4.491736365460567,9,9.179937589609596
664,-4.491736365460567,-7.694049747826862,-5.533712415069276,0.8102499490180031,15,5,8.0,-4.491736365460567,9,9.179937589609596
665,-4.491736365460567,-7.61039219764732,-5.516496700820793,0.7608551990106377,17,5,8.0,-4.491736365460567,9,9.179937589609596
666,-4.491736365460567,-7.283916390623388,-5.490179400586193,0.7343698805974433,15,5,8.0,-4.491736365460567,9,9.179937589609596
667,-4.491736365460567,-7.278289590609598,-5.435710967959806,0.7344316507716527,15,5,8.0,-4.491736365460567,9,9.179937589609596
668,-4.491736365460567,-7.234756295214011,-5.403499494968668,0.7135167033210777,15,5,8.0,-4.491736365460567,9,9.179937589609596
669,-4.491736365460567,-7.367575822870945,-5.463834823878536,0.7300172380957999,15,5,8.0,-4.491736365460567,9,9.179937589609596
670,-4.491736365460567,-7.113525956246016,-5.378470656414361,0.6841550471347965,15,5,8.0,-4.491736365460567,9,9.179937589609596
671,-4.491736365460567,-7.232815330075429,-5.383446087066912,0.6982342299779051,15,5,8.0,-4.491736365460567,9,9.179937589609596
672,-4.491736365460567,-7.561502140739626,-5.337780664732338,0.6676609702579653,15,7,8.0,-4.491736365460567,9,9.179937589609596
673,-4.491736365460567,-7.4369151034291425,-5.343438424343366,0.699330799243021,15,5,8.0,-4.491736365460567,9,9.179937589609596
674,-4.491736365460567,-7.283916390623388,-5.517359654314674,0.7893704168901384,13,5,9.0,-4.491736365460567,9,9.179937589609596
675,-4.491736365460567,-7.344848439924282,-5.496351164896627,0.7196712493186485,17,5,8.0,-4.491736365460567,9,9.179937589609596
676,-4.491736365460567,-7.4369151034291425,-5.446705784153499,0.6836373816241572,15,5,8.0,-4.491736365460567,9,9.179937589609596
677,-4.491736365460567,-7.5380710873145995,-5.466364394998725,0.7318041844708972,15,7,8.0,-4.491736365460567,9,9.179937589609596
678,-4.491736365460567,-7.153407940152507,-5.379084344854254,0.6548987101434618,15,5,8.0,-4.491736365460567,9,9.179937589609596
679,-4.491736365460567,-7.324584362768884,-5.443539849558065,0.7288418061409029,15,7,8.0,-4.491736365460567,9,9.179937589609596
680,-4.491736365460567,-7.925627088258868,-5.460920958610526,0.7307359420410615,15,5,9.0,-4.491736365460567,9,9.179937589609596
681,-4.491736365460567,-7.910939698980568,-5.5556749210858065,0.778292376623087,15,5,8.0,-4.491736365460567,9,9.179937589609596
682,-4.491736365460567,-7.247837605633832,-5.635588513903452,0.7278250531650426,17,5,8.0,-4.491736365460567,9,9.179937589609596
683,-4.491736365460567,-7.381496177639074,-5.523366400911949,0.7199330473242121,13,5,8.0,-4.491736365460567,9,9.179937589609596
684,-4.491736365460567,-7.262425546613821,-5.414814009756075,0.6550756500249831,15,5,8.0,-4.491736365460567,9,9.179937589609596
685,-4.491736365460567,-7.131320280268417,-5.3588391492515735,0.6171220101100144,15,5,8.0,-4.491736365460567,9,9.179937589609596
686,-4.491736365460567,-7.315897504095049,-5.363090486996109,0.6263779766014115,15,5,8.0,-4.491736365460567,9,9.179937589609596
687,-4.491736365460567,-7.460585934958018,-5.482564223477745,0.702460355290288,15,5,8.0,-4.491736365460567,9,9.179937589609596
688,-4.491736365460567,-7.577023990260273,-5.452819672457321,0.6486923719244235,13,5,8.0,-4.491736365460567,9,9.179937589609596
689,-4.491736365460567,-7.48933127186722,-5.678993431913987,0.7994097355422696,13,5,8.0,-4.491736365460567,9,9.179937589609596
690,-4.491736365460567,-7.606589251391484,-5.6096037885902525,0.7523468591577114,15,5,8.0,-4.491736365460567,9,9.179937589609596
691,-4.491736365460567,-7.673456873802994,-5.557696246491172,0.79987036321935,17,5,8.0,-4.491736365460567,9,9.179937589609596
692,-4.491736365460567,-7.4769657729187,-5.5201811806788035,0.7726012655877447,15,5,8.0,-4.491736365460567,9,9.179937589609596
693,-4.491736365460567,-7.356899242522713,-5.388808978198648,0.6792053480480843,17,7,8.0,-4.491736365460567,9,9.179937589609596
694,-4.491736365460567,-7.387869328243601,-5.386398421275441,0.7016365490418599,13,5,8.0,-4.491736365460567,9,9.179937589609596
695,-4.491736365460567,-7.097426735421699,-5.522253041551491,0.7290999116511313,15,5,9.0,-4.491736365460567,9,9.179937589609596
696,-4.491736365460567,-7.30899679411386,-5.401107684188937,0.7005959765759976,19,5,8.0,-4.491736365460567,9,9.179937589609596
697,-4.491736365460567,-7.155867683930256,-5.371339658310087,0.6616745655191686,19,7,8.0,-4.491736365460567,9,9.179937589609596
698,-4.491736365460567,-7.713489196503922,-5.454151528704201,0.7563419314996783,15,5,8.0,-4.491736365460567,9,9.179937589609596
699,-4.491736365460567,-7.18710173125948,-5.4684564868833885,0.7017571755068205,17,5,8.0,-4.491736365460567,9,9.179937589609596
700,-4.491736365460567,-7.392616159980298,-5.436892076683489,0.6925859781833086,17,5,8.0,-4.491736365460567,9,9.179937589609596
701,-4.491736365460567,-7.594546233322458,-5.637127551378484,0.7996962770734897,17,5,8.0,-4.491736365460567,9,9.179937589609596
702,-4.491736365460567,-7.428326770658815,-5.5085766887337115,0.7359797610018037,21,5,8.0,-4.491736365460567,9,9.179937589609596
703,-4.491736365460567,-6.971491823149833,-5.327057823140782,0.6561438416402475,21,5,8.0,-4.491736365460567,9,9.179937589609596
704,-4.491736365460567,-7.35150430468033,-5.412524730557777,0.7015082612574354,19,5,8.0,-4.491736365460567,9,9.179937589609596
705,-4.491736365460567,-7.586964449821807,-5.384250020033104,0.7015530970877174,19,5,8.0,-4.491736365460567,9,9.179937589609596
706,-4.491736365460567,-7.076158440816938,-5.337152292893397,0.6508501645038716,11,5,8.0,-4.491736365460567,9,9.179937589609596
707,-4.491736365460567,-7.2116508557921595,-5.511395910949359,0.7701273182347583,15,5,8.0,-4.491736365460567,9,9.179937589609596
708,-4.491736365460567,-7.528556262611565,-5.368864752930766,0.6830076601618521,15,5,8.0,-4.491736365460567,9,9.179937589609596
709,-4.491736365460567,-7.283916390623388,-5.456271344305304,0.6828727646075792,19,5,8.0,-4.491736365460567,9,9.179937589609596
710,-4.491736365460567,-7.3044638401389435,-5.489178283120432,0.6496106218875408,15,5,8.0,-4.491736365460567,9,9.179937589609596
711,-4.491736365460567,-7.292337433186488,-5.565146795086377,0.6728920873009284,17,5,8.0,-4.491736365460567,9,9.179937589609596
712,-4.491736365460567,-7.800356545107676,-5.583449992550794,0.6891361462078163,17,5,8.0,-4.491736365460567,9,9.179937589609596
713,-4.491736365460567,-7.4970927383929284,-5.5739762060982905,0.7170392832693936,17,5,8.0,-4.491736365460567,9,9.179937589609596
714,-4.491736365460567,-7.819129303551761,-5.55395346748943,0.7358584726909135,17,5,8.0,-4.491736365460567,9,9.179937589609596
715,-4.491736365460567,-7.29165112027941,-5.537472693849296,0.6945326244501002,15,5,8.0,-4.491736365460567,9,9.179937589609596
716,-4.491736365460567,-7.472572736353471,-5.435519918579332,0.6665964599377019,15,5,8.0,-4.491736365460567,9,9.179937589609596
717,-4.491736365460567,-7.645676617975639,-5.5220432536803195,0.7687142522044768,15,5,8.0,-4.491736365460567,9,9.179937589609596
718,-4.491736365460567,-7.207997641913914,-5.483549210248671,0.6990245715357403,15,5,8.0,-4.491736365460567,9,9.179937589609596
719,-4.491736365460567,-7.530388498677392,-5.5525866507958135,0.8034574058179235,17,7,9.0,-4.491736365460567,9,9.179937589609596
720,-4.491736365460567,-7.496246858994159,-5.504452735489988,0.7373585402182836,15,5,8.0,-4.491736365460567,9,9.179937589609596
721,-4.491736365460567,-7.419916234298006,-5.617371482683439,0.8192501140821361,15,5,9.0,-4.491736365460567,9,9.179937589609596
722,-4.491736365460567,-8.293802439847003,-5.458769425216467,0.8151149392053241,19,7,9.0,-4.491736365460567,9,9.179937589609596
723,-4.491736365460567,-7.913450623365045,-5.607265497849877,0.8502912717151836,19,5,9.0,-4.491736365460567,9,9.179937589609596
724,-4.491736365460567,-7.084113870528659,-5.316341516070147,0.6201678259638658,17,5,8.0,-4.491736365460567,9,9.179937589609596
725,-4.491736365460567,-7.501765566239286,-5.404296021270933,0.7015861968242199,17,5,8.0,-4.491736365460567,9,9.179937589609596
726,-4.491736365460567,-7.591624598224511,-5.434158839776411,0.6806458986762821,13,5,8.0,-4.491736365460567,9,9.179937589609596
727,-4.491736365460567,-7.283916390623388,-5.375996846573812,0.6234249063702633,13,7,8.0,-4.491736365460567,9,9.179937589609596
728,-4.491736365460567,-6.862396416957135,-5.3414970599855085,0.6103107801236555,15,7,8.0,-4.491736365460567,9,9.179937589609596
729,-4.491736365460567,-7.168740614551115,-5.376437116520326,0.6594346054310758,15,5,8.0,-4.491736365460567,9,9.179937589609596
730,-4.491736365460567,-7.344754649507363,-5.3643988235825075,0.6457031865444932,13,5,8.0,-4.491736365460567,9,9.179937589609596
731,-4.491736365460567,-7.294914413704409,-5.489805565878402,0.6879572248184037,17,5,8.0,-4.491736365460567,9,9.179937589609596
732,-4.491736365460567,-7.544074365311048,-5.386568711158752,0.6820465384146359,15,5,8.0,-4.491736365460567,9,9.179937589609596
733,-4.491736365460567,-7.476176562235992,-5.390410407353641,0.6283099211810639,13,5,8.0,-4.491736365460567,9,9.179937589609596
734,-4.491736365460567,-7.86850312081412,-5.495213937874235,0.7351669496109292,11,5,8.0,-4.491736365460567,9,9.179937589609596
735,-4.491736365460567,-7.84212870356004,-5.428892839825032,0.691348850714407,15,5,8.0,-4.491736365460567,9,9.179937589609596
736,-4.491736365460567,-7.714718457297098,-5.48802690097977,0.7090321483196198,17,5,9.0,-4.491736365460567,9,9.179937589609596
737,-4.491736365460567,-7.484389875829201,-5.5633982062041545,0.6989890359628076,21,5,9.0,-4.491736365460567,9,9.179937589609596
738,-4.491736365460567,-7.7630160163077155,-5.552673946950101,0.710249104405647,17,5,8.0,-4.491736365460567,9,9.179937589609596
739,-4.491736365460567,-7.945668769521493,-5.610690859369201,0.7676899204457646,17,5,8.0,-4.491736365460567,9,9.179937589609596
740,-4.491736365460567,-7.046919503994289,-5.558778432354993,0.6521826248385609,17,5,8.0,-4.491736365460567,9,9.179937589609596
741,-4.491736365460567,-7.397343838895075,-5.46604873670868,0.6733499124507666,17,5,8.0,-4.491736365460567,9,9.179937589609596
742,-4.491736365460567,-7.87251390174721,-5.547232200931876,0.7125576483542634,19,5,8.0,-4.491736365460567,9,9.179937589609596
743,-4.491736365460567,-7.898870349244924,-5.6036547184177286,0.7479845844350255,15,5,8.0,-4.491736365460567,9,9.179937589609596
744,-4.491736365460567,-7.283916390623388,-5.595592470686195,0.7507351262770582,15,5,8.0,-4.491736365460567,9,9.179937589609596
745,-4.491736365460567,-7.913450623365045,-5.446481693173228,0.7134222810569694,15,5,8.0,-4.491736365460567,9,9.179937589609596
746,-4.491736365460567,-8.08648249560716,-5.512488404170901,0.7335923494803255,13,5,8.0,-4.491736365460567,9,9.179937589609596
747,-4.491736365460567,-8.146433578502473,-5.556272157314596,0.7606226236875794,15,5,9.0,-4.491736365460567,9,9.179937589609596
748,-4.491736365460567,-7.628821610384095,-5.622843052174946,0.7799295417008568,19,5,9.0,-4.491736365460567,9,9.179937589609596
749,-4.491736365460567,-7.589133254094709,-5.660048214690748,0.7488584751195505,15,5,8.0,-4.491736365460567,9,9.179937589609596
750,-4.491736365460567,-7.136265644629603,-5.6454638283492375,0.7107414945361449,15,5,8.0,-4.491736365460567,9,9.179937589609596
751,-4.491736365460567,-7.537106676486912,-5.586087846762787,0.7334308950774083,19,5,9.0,-4.491736365460567,9,9.179937589609596
752,-4.491736365460567,-7.176865268511558,-5.5874859159524455,0.6602161700254747,15,5,8.0,-4.491736365460567,9,9.179937589609596
753,-4.491736365460567,-7.913450623365045,-5.625993038076108,0.7169876225768692,13,5,8.0,-4.491736365460567,9,9.179937589609596
754,-4.491736365460567,-7.853761903036233,-5.652661562815841,0.7572274024287594,15,5,8.0,-4.491736365460567,9,9.179937589609596
755,-4.491736365460567,-7.444079599796159,-5.639613527615706,0.7015388451514196,13,5,8.0,-4.491736365460567,9,9.179937589609596
756,-4.491736365460567,-7.887425895871838,-5.485017797029201,0.6911381314160611,13,5,8.0,-4.491736365460567,9,9.179937589609596
757,-4.491736365460567,-7.38907144461195,-5.593542880456274,0.7280111830109092,13,5,8.0,-4.491736365460567,9,9.179937589609596
758,-4.491736365460567,-7.251800568454197,-5.479812206528663,0.7097354470768563,17,5,8.0,-4.491736365460567,9,9.179937589609596
759,-4.491736365460567,-8.273432068769768,-5.515400117211157,0.7888302883916259,15,5,8.0,-4.491736365460567,9,9.179937589609596
760,-4.491736365460567,-7.567183183162505,-5.578478587332911,0.7921914755577796,15,5,8.0,-4.491736365460567,9,9.179937589609596
761,-4.491736365460567,-6.929146172122387,-5.360448814598481,0.6607671923890991,15,5,8.0,-4.491736365460567,9,9.179937589609596
762,-4.491736365460567,-7.27115245631566,-5.29601050718851,0.6754396758003991,15,5,8.0,-4.491736365460567,9,9.179937589609596
763,-4.491736365460567,-7.283916390623388,-5.31675996622851,0.6960879279645178,15,5,8.0,-4.491736365460567,9,9.179937589609596
764,-4.491736365460567,-7.573123373729452,-5.298879224251886,0.7230647873597067,15,5,8.0,-4.491736365460567,9,9.179937589609596
765,-4.491736365460567,-7.515411769978119,-5.32046478224874,0.8101869501327058,11,7,8.0,-4.491736365460567,9,9.179937589609596
766,-4.491736365460567,-7.821848162585428,-5.327012423910384,0.7646980548675673,15,5,8.0,-4.491736365460567,9,9.179937589609596
767,-4.491736365460567,-7.206678345185128,-5.310641855761141,0.7134534267376083,19,5,8.0,-4.491736365460567,9,9.179937589609596
768,-4.491736365460567,-9999.0,-105.16038009718996,994.368514789088,19,7,8.0,-4.491736365460567,9,9.179937589609596
769,-4.491736365460567,-7.469732030314437,-5.450627987946314,0.8241703443207576,15,5,8.0,-4.491736365460567,9,9.179937589609596
770,-4.491736365460567,-6.857568387258268,-5.363924298338472,0.7188470030892128,19,7,8.0,-4.491736365460567,9,9.179937589609596
771,-4.491736365460567,-7.171486904766944,-5.3897889208161995,0.7184390618728979,13,7,8.0,-4.491736365460567,9,9.179937589609596
772,-4.491736365460567,-7.171486904766944,-5.339249718907986,0.7521173852836033,15,5,8.0,-4.491736365460567,9,9.179937589609596
773,-4.491736365460567,-7.171486904766944,-5.2342840906852155,0.6786494678326357,15,7,8.0,-4.491736365460567,9,9.179937589609596
774,-4.491736365460567,-7.255704628857156,-5.3663107820975915,0.7825744918147418,15,7,8.0,-4.491736365460567,9,9.179937589609596
775,-4.491736365460567,-7.206678345185128,-5.402318573885749,0.7426640226595682,13,7,8.0,-4.491736365460567,9,9.179937589609596
776,-4.491736365460567,-7.466800814285935,-5.440717224925217,0.7824580918884744,15,5,8.0,-4.491736365460567,9,9.179937589609596
777,-4.491736365460567,-7.401736830927532,-5.375660477903875,0.7928567340254359,13,5,8.0,-4.491736365460567,9,9.179937589609596
778,-4.491736365460567,-7.283916390623388,-5.391662211604817,0.7641258991913104,15,5,8.0,-4.491736365460567,9,9.179937589609596
779,-4.491736365460567,-7.185814142616536,-5.351719065182748,0.734456598026014,15,5,8.0,-4.491736365460567,9,9.179937589609596
780,-4.491736365460567,-7.607492108319123,-5.402478920526136,0.7658310493856558,15,5,8.0,-4.491736365460567,9,9.179937589609596
781,-4.491736365460567,-7.359916403819514,-5.452051618182586,0.7451085078597903,17,5,8.0,-4.491736365460567,9,9.179937589609596
782,-4.491736365460567,-7.735290017353282,-5.299451165740525,0.6918354139695643,15,5,8.0,-4.491736365460567,9,9.179937589609596
783,-4.491736365460567,-7.433437262100617,-5.4447978828531385,0.7387799579013653,15,5,8.0,-4.491736365460567,9,9.179937589609596
784,-4.491736365460567,-7.550989730120172,-5.563212770534724,0.78627981115778,15,5,8.0,-4.491736365460567,9,9.179937589609596
785,-4.491736365460567,-7.172866244478773,-5.479700891758356,0.7388288861819141,15,7,8.0,-4.491736365460567,9,9.179937589609596
786,-4.491736365460567,-7.154523793034266,-5.393661317364701,0.7180413486031987,17,5,8.0,-4.491736365460567,9,9.179937589609596
787,-4.491736365460567,-7.439611735598192,-5.366347824654411,0.7161872523732702,15,5,8.0,-4.491736365460567,9,9.179937589609596
788,-4.491736365460567,-7.351066224237611,-5.400006270092049,0.728267994669216,17,7,8.0,-4.491736365460567,9,9.179937589609596
789,-4.491736365460567,-7.422463215360551,-5.460387853128325,0.7317818505615942,17,5,8.0,-4.491736365460567,9,9.179937589609596
790,-4.491736365460567,-7.27115245631566,-5.472580139909841,0.7241855813351356,15,5,8.0,-4.491736365460567,9,9.179937589609596
791,-4.491736365460567,-7.474256891429075,-5.445833585218331,0.7510205146472162,15,5,8.0,-4.491736365460567,9,9.179937589609596
792,-4.491736365460567,-7.4371326453849536,-5.470697478439165,0.7412280836307501,15,5,8.0,-4.491736365460567,9,9.179937589609596
793,-4.491736365460567,-7.589505657908007,-5.391450919165404,0.7129446743706542,15,5,8.0,-4.491736365460567,9,9.179937589609596
794,-4.491736365460567,-7.288328166728105,-5.507826490542723,0.725305297800358,15,5,8.0,-4.491736365460567,9,9.179937589609596
795,-4.491736365460567,-7.591624598224511,-5.589760005616491,0.7838193889974532,15,5,8.0,-4.491736365460567,9,9.179937589609596
796,-4.491736365460567,-7.470595475779244,-5.573803950497759,0.7105848236154797,15,5,8.0,-4.491736365460567,9,9.179937589609596
797,-4.491736365460567,-7.148288788876726,-5.52028075938305,0.738782460705131,15,5,8.0,-4.491736365460567,9,9.179937589609596
798,-4.491736365460567,-7.259413383902655,-5.466257056731878,0.7455635047425474,15,5,8.0,-4.491736365460567,9,9.179937589609596
799,-4.491736365460567,-7.542202935553478,-5.315058456608807,0.7180565491583976,13,5,8.0,-4.491736365460567,9,9.179937589609596
800,-4.491736365460567,-7.360124437869856,-5.26530179226006,0.7062839996605675,13,5,8.0,-4.491736365460567,9,9.179937589609596
801,-4.491736365460567,-7.7956920861086685,-5.378143991922633,0.7934588502035086,15,5,8.0,-4.491736365460567,9,9.179937589609596
802,-4.491736365460567,-7.118896077850426,-5.283866437214155,0.7267187884416267,15,5,8.0,-4.491736365460567,9,9.179937589609596
803,-4.491736365460567,-7.706014170673687,-5.290318976342872,0.7408546903774081,13,5,8.0,-4.491736365460567,9,9.179937589609596
804,-4.491736365460567,-7.255704628857156,-5.357377623425737,0.7452661405747443,15,5,8.0,-4.491736365460567,9,9.179937589609596
805,-4.491736365460567,-7.155215319370079,-5.316741577164172,0.7121798767823029,13,5,8.0,-4.491736365460567,9,9.179937589609596
806,-4.491736365460567,-7.287711513211119,-5.398846517153316,0.7718862623675803,13,5,8.0,-4.491736365460567,9,9.179937589609596
807,-4.491736365460567,-7.259413383902655,-5.294185662380316,0.7218292904481897,13,5,8.0,-4.491736365460567,9,9.179937589609596
808,-4.491736365460567,-7.255704628857156,-5.339428211875405,0.7365256931185747,11,5,8.0,-4.491736365460567,9,9.179937589609596
809,-4.491736365460567,-6.72748490318132,-5.202962208450092,0.6327027238441169,15,5,8.0,-4.491736365460567,9,9.179937589609596
810,-4.491736365460567,-7.569567014419549,-5.241801401740084,0.7294300671593957,15,5,8.0,-4.491736365460567,9,9.179937589609596
811,-4.491736365460567,-7.259413383902655,-5.379165885944016,0.7752799306542809,15,5,8.0,-4.491736365460567,9,9.179937589609596
812,-4.491736365460567,-7.255704628857156,-5.379798337034422,0.7433250747594574,15,5,8.0,-4.491736365460567,9,9.179937589609596
813,-4.491736365460567,-7.259413383902655,-5.370741722756387,0.7002207370445191,19,5,8.0,-4.491736365460567,9,9.179937589609596
814,-4.491736365460567,-7.255704628857156,-5.286824611214154,0.6506126748145631,19,7,8.0,-4.491736365460567,9,9.179937589609596
815,-4.491736365460567,-7.484234811825161,-5.2802130592101095,0.6496501769146191,13,7,8.0,-4.491736365460567,9,9.179937589609596
816,-4.491736365460567,-7.135988557326827,-5.260953877321697,0.5966833370258047,13,7,8.0,-4.491736365460567,9,9.179937589609596
817,-4.491736365460567,-7.133039166643047,-5.218881334925984,0.6313672363529806,15,5,8.0,-4.491736365460567,9,9.179937589609596
818,-4.491736365460567,-7.373913426300911,-5.341186141447099,0.689517607320612,15,7,8.0,-4.491736365460567,9,9.179937589609596
819,-4.491736365460567,-7.1564061365774405,-5.471199399550369,0.7449399554075868,17,5,8.0,-4.491736365460567,9,9.179937589609596
820,-4.491736365460567,-7.122753852553657,-5.387985909167097,0.7232767628987361,13,5,8.0,-4.491736365460567,9,9.179937589609596
821,-4.491736365460567,-7.259413383902655,-5.331647219509573,0.7097524473089353,17,7,8.0,-4.491736365460567,9,9.179937589609596
822,-4.491736365460567,-7.398417811381603,-5.279539846942061,0.6882397990504789,11,5,8.0,-4.491736365460567,9,9.179937589609596
823,-4.491736365460567,-7.859234415236151,-5.1735092729891745,0.6755081753702534,15,5,8.0,-4.491736365460567,9,9.179937589609596
824,-4.491736365460567,-7.530728671323086,-5.378908859715079,0.748158336280027,15,5,8.0,-4.491736365460567,9,9.179937589609596
825,-4.491736365460567,-7.356348180572962,-5.488798915611304,0.8261507308341882,17,5,8.0,-4.491736365460567,9,9.179937589609596
826,-4.491736365460567,-8.489003399569667,-5.339614406196993,0.7940534688761964,17,5,8.0,-4.491736365460567,9,9.179937589609596
827,-4.491736365460567,-7.371906740081971,-5.454268179851625,0.8257266070397327,15,5,8.0,-4.491736365460567,9,9.179937589609596
828,-4.491736365460567,-7.27115245631566,-5.48068719684677,0.7977035998081624,15,5,8.0,-4.491736365460567,9,9.179937589609596
829,-4.491736365460567,-7.557586327648576,-5.505252586951164,0.8046506091256711,13,5,8.0,-4.491736365460567,9,9.179937589609596
830,-4.491736365460567,-7.528285187049196,-5.426638564651354,0.7058744469498168,15,5,8.0,-4.491736365460567,9,9.179937589609596
831,-4.491736365460567,-7.304794528461926,-5.352465853081068,0.7170635631847614,15,5,8.0,-4.491736365460567,9,9.179937589609596
832,-4.491736365460567,-7.418701271657795,-5.3130953426045675,0.6715941693942001,15,5,8.0,-4.491736365460567,9,9.179937589609596
833,-4.491736365460567,-7.591624598224511,-5.369675489122542,0.752506287833941,15,5,8.0,-4.491736365460567,9,9.179937589609596
834,-4.491736365460567,-7.155867683930256,-5.5218086977463114,0.7682050487909328,15,5,8.0,-4.491736365460567,9,9.179937589609596
835,-4.491736365460567,-7.174105566436132,-5.550608451474461,0.7287355457990425,19,7,8.0,-4.491736365460567,9,9.179937589609596
836,-4.491736365460567,-7.154523793034266,-5.4258774476710645,0.6944601608991942,15,5,8.0,-4.491736365460567,9,9.179937589609596
837,-4.491736365460567,-7.069909811672156,-5.3307743876574625,0.6933891075732468,13,5,8.0,-4.491736365460567,9,9.179937589609596
838,-4.491736365460567,-7.033572592537013,-5.41651085522484,0.7102753827700529,15,5,8.0,-4.491736365460567,9,9.179937589609596
839,-4.491736365460567,-7.163024945423736,-5.332253074034792,0.6129927202913426,13,5,8.0,-4.491736365460567,9,9.179937589609596
840,-4.491736365460567,-7.302588720356779,-5.498265574575129,0.6844552636156735,15,5,8.0,-4.491736365460567,9,9.179937589609596
841,-4.491736365460567,-7.886097701979471,-5.53098620727151,0.7199681095130663,15,5,8.0,-4.491736365460567,9,9.179937589609596
842,-4.491736365460567,-7.4369151034291425,-5.600849782743474,0.7172947096528981,17,5,8.0,-4.491736365460567,9,9.179937589609596
843,-4.491736365460567,-6.802916184105847,-5.457282470710094,0.5984857237669458,15,5,8.0,-4.491736365460567,9,9.179937589609596
844,-4.491736365460567,-7.102569950886559,-5.458714970443703,0.6203839199133798,15,7,8.0,-4.491736365460567,9,9.179937589609596
845,-4.491736365460567,-7.294938538296773,-5.46655553825002,0.6181479582753601,13,7,8.0,-4.491736365460567,9,9.179937589609596
846,-4.491736365460567,-6.961834867509099,-5.524806200178585,0.579822917783684,13,7,8.0,-4.491736365460567,9,9.179937589609596
847,-4.491736365460567,-8.140913684879347,-5.663303944040979,0.7211645708487037,15,5,8.0,-4.491736365460567,9,9.179937589609596
848,-4.491736365460567,-7.523485270587681,-5.781076709920119,0.7566228758732888,15,5,8.0,-4.491736365460567,9,9.179937589609596
849,-4.491736365460567,-7.622307436932288,-5.537266716299743,0.7034830321723738,17,5,8.0,-4.491736365460567,9,9.179937589609596
850,-4.491736365460567,-7.316809792094105,-5.550175654493456,0.7210401840993025,19,5,9.0,-4.491736365460567,9,9.179937589609596
851,-4.491736365460567,-7.343522384735076,-5.389708415462134,0.6735493190010031,17,7,8.0,-4.491736365460567,9,9.179937589609596
